date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-06 05:57:59,20.29,18.79,0,437,0.002758592859,0
2015-02-06 05:58:59,20.29,18.745,0,434.5,0.0027519571,0
2015-02-06 06:00:00,20.29,18.745,0,439,0.0027519571,0
2015-02-06 06:01:00,20.29,18.79,0,433,0.002758592859,0
2015-02-06 06:02:00,20.29,18.7,0,434,0.002745321483,0
2015-02-06 06:03:00,20.245,18.745,0,433,0.002744278786,0
2015-02-06 06:04:00,20.245,18.745,0,432.5,0.002744278786,0
2015-02-06 06:04:59,20.245,18.745,0,433,0.002744278786,0
2015-02-06 06:06:00,20.2,18.745,0,433,0.002736619333,0
2015-02-06 06:07:00,20.245,18.84,0,432,0.002758248516,0
2015-02-06 06:08:00,20.2,18.79,0,434,0.002743217946,0
2015-02-06 06:08:59,20.29,18.79,0,433,0.002758592859,0
2015-02-06 06:10:00,20.245,18.745,0,430.5,0.002744278786,0
2015-02-06 06:10:59,20.29,18.79,0,433,0.002758592859,0
2015-02-06 06:11:59,20.29,18.745,0,434,0.0027519571,0
2015-02-06 06:13:00,20.29,18.84,0,430,0.00276596609,0
2015-02-06 06:14:00,20.29,18.79,0,431.3333333,0.002758592859,0
2015-02-06 06:15:00,20.29,18.7,0,439,0.002745321483,0
2015-02-06 06:16:00,20.29,18.79,0,439,0.002758592859,0
2015-02-06 06:16:59,20.29,18.73,0,442,0.002749745212,0
2015-02-06 06:17:59,20.2,18.7,0,432,0.00273002086,0
2015-02-06 06:19:00,20.23,18.73,0,427.5,0.002739519915,0
2015-02-06 06:20:00,20.29,18.745,0,433,0.0027519571,0
2015-02-06 06:21:00,20.29,18.6,0,437,0.00273057617,0
2015-02-06 06:22:00,20.29,18.7,0,432,0.002745321483,0
2015-02-06 06:23:00,20.2,18.7,0,426,0.00273002086,0
2015-02-06 06:23:59,20.29,18.7,0,431,0.002745321483,0
2015-02-06 06:24:59,20.29,18.7,0,433.3333333,0.002745321483,0
2015-02-06 06:26:00,20.29,18.675,0,429.25,0.002741635089,0
2015-02-06 06:27:00,20.26,18.63333333,0,433.3333333,0.002730400998,0
2015-02-06 06:28:00,20.245,18.65,0,430.5,0.002730309681,0
2015-02-06 06:29:00,20.29,18.7,0,430,0.002745321483,0
2015-02-06 06:29:59,20.29,18.7,0,433.5,0.002745321483,0
2015-02-06 06:30:59,20.29,18.6,0,432.5,0.00273057617,0
2015-02-06 06:32:00,20.29,18.7,0,432,0.002745321483,0
2015-02-06 06:33:00,20.29,18.7,0,434,0.002745321483,0
2015-02-06 06:34:00,20.29,18.6,0,429,0.00273057617,0
2015-02-06 06:35:00,20.29,18.65,0,438,0.00273794874,0
2015-02-06 06:36:00,20.29,18.7,0,439,0.002745321483,0
2015-02-06 06:36:59,20.29,18.7,0,433,0.002745321483,0
2015-02-06 06:38:00,20.29,18.65,0,433.5,0.00273794874,0
2015-02-06 06:39:00,20.29,18.6,0,431,0.00273057617,0
2015-02-06 06:40:00,20.32333333,18.56666667,0,432.6666667,0.002731306342,0
2015-02-06 06:40:59,20.39,18.6,0,434,0.002747573138,0
2015-02-06 06:42:00,20.39,18.6,0,434,0.002747573138,0
2015-02-06 06:42:59,20.39,18.6,0,436.5,0.002747573138,0
2015-02-06 06:43:59,20.39,18.6,0,432.6666667,0.002747573138,0
2015-02-06 06:45:00,20.39,18.6,0,429.75,0.002747573138,0
2015-02-06 06:46:00,20.39,18.5,0,428.5,0.00273273634,0
2015-02-06 06:47:00,20.39,18.6,0,434,0.002747573138,0
2015-02-06 06:48:00,20.29,18.6,0,435.5,0.00273057617,0
2015-02-06 06:49:00,20.29,18.39,0,432,0.00269961328,0
2015-02-06 06:49:59,20.245,18.6,0,433,0.002722957772,0
2015-02-06 06:51:00,20.29,18.7,0,434,0.002745321483,0
2015-02-06 06:52:00,20.29,18.65,0,433.5,0.00273794874,0
2015-02-06 06:53:00,20.2,18.6,0,432,0.002715358086,0
2015-02-06 06:53:59,20.2,18.6,0,431,0.002715358086,0
2015-02-06 06:55:00,20.2,18.6,0,435,0.002715358086,0
2015-02-06 06:55:59,20.2,18.6,0,438,0.002715358086,0
2015-02-06 06:56:59,20.2,18.6,0,432,0.002715358086,0
2015-02-06 06:58:00,20.1,18.6,0,430,0.002698536689,0
2015-02-06 06:59:00,20.2,18.6,0,428.5,0.002715358086,0
2015-02-06 07:00:00,20.2,18.6,0,432.6666667,0.002715358086,0
2015-02-06 07:01:00,20.2,18.6,0,432,0.002715358086,0
2015-02-06 07:01:59,20.2,18.6,0,430,0.002715358086,0
2015-02-06 07:02:59,20.2,18.6,0,431.3333333,0.002715358086,0
2015-02-06 07:04:00,20.2,18.6,0,432.6666667,0.002715358086,0
2015-02-06 07:05:00,20.2,18.6,0,434,0.002715358086,0
2015-02-06 07:06:00,20.2,18.6,0,429,0.002715358086,0
2015-02-06 07:07:00,20.2,18.6,0,429,0.002715358086,0
2015-02-06 07:08:00,20.2,18.6,0,433,0.002715358086,0
2015-02-06 07:08:59,20.2,18.6,0,436,0.002715358086,0
2015-02-06 07:09:59,20.2,18.6,0,440,0.002715358086,0
2015-02-06 07:11:00,20.2,18.6,0,436,0.002715358086,0
2015-02-06 07:12:00,20.2,18.6,0,435,0.002715358086,0
2015-02-06 07:13:00,20.2,18.56666667,0,430,0.002710470647,0
2015-02-06 07:14:00,20.2,18.6,0,425.5,0.002715358086,0
2015-02-06 07:14:59,20.2,18.6,0,432,0.002715358086,0
2015-02-06 07:15:59,20.245,18.6,0,439.5,0.002722957772,0
2015-02-06 07:17:00,20.29,18.6,0,434,0.00273057617,0
2015-02-06 07:18:00,20.29,18.5,0,442,0.002715831554,0
2015-02-06 07:19:00,20.29,18.5,0,439,0.002715831554,0
2015-02-06 07:20:00,20.29,18.56666667,0,436.6666667,0.002725661221,0
2015-02-06 07:21:00,20.29,18.5,0,439,0.002715831554,0
2015-02-06 07:21:59,20.29,18.5,0,436,0.002715831554,0
2015-02-06 07:23:00,20.29,18.5,0,435,0.002715831554,0
2015-02-06 07:24:00,20.29,18.55,0,439,0.002723203775,0
2015-02-06 07:25:00,20.29,18.5,0,433,0.002715831554,0
2015-02-06 07:25:59,20.29,18.5,0,435,0.002715831554,0
2015-02-06 07:27:00,20.29,18.5,0,436,0.002715831554,0
2015-02-06 07:27:59,20.245,18.5,0,438,0.002708254472,0
2015-02-06 07:28:59,20.245,18.55,0,439,0.002715606035,0
2015-02-06 07:30:00,20.2,18.5,0,436.5,0.002700695999,0
2015-02-06 07:31:00,20.2,18.5,0,432.6666667,0.002700695999,0
2015-02-06 07:32:00,20.2,18.5,0,427.5,0.002700695999,0
2015-02-06 07:33:00,20.2,18.5,0,427,0.002700695999,0
2015-02-06 07:34:00,20.245,18.55,0,432,0.002715606035,0
2015-02-06 07:34:59,20.245,18.55,0,438,0.002715606035,0
2015-02-06 07:36:00,20.2,18.5,0,436,0.002700695999,0
2015-02-06 07:37:00,20.2,18.5,0,434,0.002700695999,0
2015-02-06 07:38:00,20.2,18.6,0,435,0.002715358086,0
2015-02-06 07:38:59,20.2,18.6,0,435,0.002715358086,0
2015-02-06 07:40:00,20.2,18.6,260.3333333,434,0.002715358086,0
2015-02-06 07:40:59,20.2,18.6,401.3333333,439,0.002715358086,1
2015-02-06 07:41:59,20.175,18.6,433,437.5,0.002711144109,0
2015-02-06 07:43:00,20.175,18.675,422.5,440.75,0.002722123984,0
2015-02-06 07:44:00,20.2,18.7,419,442,0.00273002086,0
2015-02-06 07:45:00,20.175,18.7,419,448.5,0.002725784029,0
2015-02-06 07:46:00,20.1,18.745,419,451,0.002719665652,0
2015-02-06 07:46:59,20.15,18.7,419,457.25,0.002721552985,1
2015-02-06 07:47:59,20.13333333,18.7,409,458.6666667,0.002718735502,0
2015-02-06 07:49:00,20.175,18.7225,411,456,0.002729078105,0
2015-02-06 07:50:00,20.125,18.865,411,458,0.002741409818,1
2015-02-06 07:51:00,20.15,18.89,411,460,0.002749327354,1
2015-02-06 07:52:00,20.2,18.89,411,459.75,0.002757882028,1
2015-02-06 07:53:00,20.2,19.05,411,464,0.002781345992,1
2015-02-06 07:53:59,20.2225,19.05,407.5,463.5,0.002785236196,1
2015-02-06 07:54:59,20.2675,19.2175,400,470.25,0.00281770037,1
2015-02-06 07:56:00,20.29,19.2225,400,483.5,0.002822377062,1
2015-02-06 07:57:00,20.315,19.245,413,488.6666667,0.002830084603,1
2015-02-06 07:58:00,20.39,19.22,412.2,496.25,0.00283957702,1
2015-02-06 07:59:00,20.39,19.26,409,496.25,0.002845513685,1
2015-02-06 07:59:59,20.4175,19.29,411,497,0.002854832312,1
2015-02-06 08:00:59,20.42666667,19.16333333,413,504,0.002837613633,1
2015-02-06 08:02:00,20.4725,19.0975,411,503.25,0.002835869569,1
2015-02-06 08:03:00,20.525,19.315,411,509.25,0.002877666266,1
2015-02-06 08:04:00,20.5,19.2425,405,515,0.002862376028,1
2015-02-06 08:05:00,20.56666667,19.2,409,515.3333333,0.002867849287,1
2015-02-06 08:06:00,20.625,19.4175,405,524.5,0.002910988407,1
2015-02-06 08:06:59,20.65,19.4725,408.5,531,0.002923795714,1
2015-02-06 08:08:00,20.7,19.5,418.3333333,530.3333333,0.002937022196,1
2015-02-06 08:09:00,20.7,19.5,419,533.6666667,0.002937022196,1
2015-02-06 08:10:00,20.7,19.575,419,535.75,0.002948371981,1
2015-02-06 08:10:59,20.7225,19.6,419,546.25,0.002956269664,1
2015-02-06 08:12:00,20.7,19.53333333,419,547,0.002942066494,1
2015-02-06 08:12:59,20.79,19.4725,419,546.25,0.002949240061,1
2015-02-06 08:13:59,20.79,19.5,419,551.25,0.002953424896,1
2015-02-06 08:15:00,20.79,19.53333333,419,560,0.002958497499,1
2015-02-06 08:16:00,20.79,19.525,419,564,0.002957229341,1
2015-02-06 08:17:00,20.815,19.625,419,568.75,0.002977047751,1
2015-02-06 08:18:00,20.79,19.63333333,419,572,0.002973715802,1
2015-02-06 08:19:00,20.84,19.65,419,573,0.002985470701,1
2015-02-06 08:19:59,20.89,19.72,419,575.25,0.003005434007,1
2015-02-06 08:21:00,20.865,19.65,419,579.5,0.00299008934,1
2015-02-06 08:22:00,20.89,19.6,426,583.5,0.002987057534,1
2015-02-06 08:23:00,20.89,19.63333333,423.6666667,585.3333333,0.002992162002,1
2015-02-06 08:23:59,20.89,19.7,426,587.5,0.003002371187,1
2015-02-06 08:25:00,20.89,19.65,422.5,591.5,0.002994714267,1
2015-02-06 08:25:59,20.89,19.7,426,594,0.003002371187,1
2015-02-06 08:26:59,20.89,19.625,419,597.5,0.002990885877,1
2015-02-06 08:28:00,20.89,19.63333333,428.3333333,595.3333333,0.002992162002,1
2015-02-06 08:29:00,20.865,19.675,429.5,590.75,0.002993911836,1
2015-02-06 08:30:00,20.865,19.7425,429.5,589.75,0.003004232808,1
2015-02-06 08:31:00,20.82333333,19.66666667,433,591,0.002984936835,1
2015-02-06 08:31:59,20.84,19.695,433,589.5,0.002992340548,1
2015-02-06 08:32:59,20.89,19.7225,433,595.75,0.003005816862,1
2015-02-06 08:34:00,20.865,19.7225,433,596.75,0.003001174707,1
2015-02-06 08:35:00,20.85666667,19.76,433,598.6666667,0.003005359721,1
2015-02-06 08:36:00,20.865,19.7675,433,605.5,0.003008055477,1
2015-02-06 08:37:00,20.84,19.745,433,609,0.002999973889,1
2015-02-06 08:38:00,20.84,19.745,433,614,0.002999973889,1
2015-02-06 08:38:59,20.84,19.745,433,614.75,0.002999973889,1
2015-02-06 08:39:59,20.89,19.79,433,621,0.003016154116,1
2015-02-06 08:41:00,20.865,19.7675,433,620.25,0.003008055477,1
2015-02-06 08:42:00,20.865,19.7675,433,617.5,0.003008055477,1
2015-02-06 08:43:00,20.865,19.7675,433,621.25,0.003008055477,1
2015-02-06 08:44:00,20.89,19.79,433,616.6666667,0.003016154116,1
2015-02-06 08:44:59,20.865,19.7675,433,620,0.003008055477,1
2015-02-06 08:45:59,20.85666667,19.76,433,628.3333333,0.003005359721,1
2015-02-06 08:47:00,20.84,19.7675,433,635.25,0.003003408953,1
2015-02-06 08:48:00,20.865,19.7675,433,636.5,0.003008055477,1
2015-02-06 08:49:00,20.89,19.79,433,635.5,0.003016154116,1
2015-02-06 08:50:00,20.89,19.79,433,635.75,0.003016154116,1
2015-02-06 08:51:00,20.865,19.7675,433,637.5,0.003008055477,1
2015-02-06 08:51:59,20.84,19.745,433,629.75,0.002999973889,1
2015-02-06 08:53:00,20.865,19.7675,433,637.25,0.003008055477,1
2015-02-06 08:54:00,20.89,19.79,433,647.3333333,0.003016154116,1
2015-02-06 08:55:00,20.865,19.7675,433,646,0.003008055477,1
2015-02-06 08:55:59,20.82333333,19.73,433,642.6666667,0.002994595622,1
2015-02-06 08:57:00,20.85666667,19.79333333,433,648,0.003010454029,1
2015-02-06 08:57:59,20.89,19.79,433,655,0.003016154116,1
2015-02-06 08:58:59,20.9175,19.79,433,650.5,0.003021285457,1
2015-02-06 09:00:00,20.92666667,19.79,433,643.6666667,0.003022997611,1
2015-02-06 09:01:00,20.9175,19.79,433,642,0.003021285457,1
2015-02-06 09:02:00,20.96333333,19.79,433,639.3333333,0.003029854768,1
2015-02-06 09:03:00,20.89,19.79,436.5,648,0.003016154116,1
2015-02-06 09:04:00,20.89,19.815,426,649,0.003019982815,1
2015-02-06 09:04:59,20.89,19.79,433,654,0.003016154116,1
2015-02-06 09:06:00,20.89,19.92666667,433,660,0.003037084912,1
2015-02-06 09:07:00,20.89,20.13333333,442.3333333,677.3333333,0.003068739022,1
2015-02-06 09:08:00,20.89,20.354,435.8,698.2,0.003102540982,1
2015-02-06 09:08:59,20.89,20.4725,447,709.25,0.00312069445,1
2015-02-06 09:10:00,20.92666667,20.39,442.3333333,712,0.003115108902,1
2015-02-06 09:10:59,20.945,20.5,443.5,710,0.00313554997,1
2015-02-06 09:11:59,20.945,20.445,447,708,0.003127095226,1
2015-02-06 09:13:00,20.945,20.55,447,707.5,0.0031432363,1
2015-02-06 09:14:00,20.945,20.6975,447,725.75,0.003165912075,1
2015-02-06 09:15:00,20.9725,20.7675,438,733.25,0.003182077565,1
2015-02-06 09:16:00,21,20.79,441,735.3333333,0.003190960303,1
2015-02-06 09:16:59,21,20.815,438,740.75,0.003194817145,1
2015-02-06 09:17:59,21,20.865,438,744.25,0.003202530973,1
2015-02-06 09:19:00,21,20.79,438,757,0.003190960303,1
2015-02-06 09:20:00,21,20.79,440,759,0.003190960303,1
2015-02-06 09:21:00,21,20.815,437.25,752.25,0.003194817145,1
2015-02-06 09:22:00,21,20.865,438,754.5,0.003202530973,1
2015-02-06 09:23:00,21.025,20.945,440.25,758.5,0.003219842722,1
2015-02-06 09:23:59,21.05,21,436.5,764,0.003233330864,1
2015-02-06 09:24:59,21.05,21.05,441,765.25,0.003241069385,1
2015-02-06 09:26:00,21.1,21.15,436.5,769.75,0.003266617928,1
2015-02-06 09:27:00,21.1,21.245,444,780.25,0.003281368086,1
2015-02-06 09:28:00,21.1,21.29,444,786,0.003288355246,1
2015-02-06 09:29:00,21.1,21.2225,444,783.25,0.003277874565,1
2015-02-06 09:29:59,21.1,21.2675,444,787,0.003284861646,1
2015-02-06 09:30:59,21.1,21.2,444,787.6666667,0.003274381082,1
2015-02-06 09:32:00,21.1,21.2,448,786.75,0.003274381082,1
2015-02-06 09:33:00,21.1,21.2,444,782.5,0.003274381082,1
2015-02-06 09:34:00,21.1,21.1,454.75,779.75,0.003258854966,1
2015-02-06 09:35:00,21.1,21.05,454.75,777.5,0.003251092197,1
2015-02-06 09:36:00,21.1,21.1,460,779.3333333,0.003258854966,1
2015-02-06 09:36:59,21.175,21.075,449.5,782.75,0.003270077051,1
2015-02-06 09:38:00,21.15,21.05,449.5,787.5,0.00326114229,1
2015-02-06 09:39:00,21.2,21.075,454.75,777,0.003275125243,1
2015-02-06 09:40:00,21.2,21.06666667,449.3333333,789.6666667,0.003273823399,1
2015-02-06 09:40:59,21.175,21.075,460,805.25,0.003270077051,1
2015-02-06 09:42:00,21.2,20.9975,456,801.25,0.003263018303,1
2015-02-06 09:42:59,21.2,21,460,796,0.003263408842,1
2015-02-06 09:43:59,21.2225,21.025,449.5,793.25,0.003271852592,1
2015-02-06 09:45:00,21.29,20.96333333,453,788.3333333,0.003275813727,1
2015-02-06 09:46:00,21.2675,21,460,794.5,0.003277024111,1
2015-02-06 09:47:00,21.29,21,460,797.5,0.003281573635,1
2015-02-06 09:48:00,21.32333333,21.03333333,460,810,0.003293571092,1
2015-02-06 09:49:00,21.29,21,450.75,812.5,0.003281573635,1
2015-02-06 09:49:59,21.29,21.03333333,454.6666667,813.6666667,0.003286810007,1
2015-02-06 09:51:00,21.315,20.9725,444,809.25,0.003282308544,1
2015-02-06 09:52:00,21.29,21,444,812.3333333,0.003281573635,1
2015-02-06 09:53:00,21.29,21.03333333,454.6666667,807.6666667,0.003286810007,1
2015-02-06 09:53:59,21.315,21,460,810.5,0.003286635183,1
2015-02-06 09:55:00,21.34,21,452,811.5,0.003291703603,1
2015-02-06 09:55:59,21.325,20.978,456,808,0.003285198265,1
2015-02-06 09:56:59,21.31,20.956,460,804.5,0.003278701875,1
2015-02-06 09:58:00,21.32333333,20.86,460,797.3333333,0.003266286614,1
2015-02-06 09:59:00,21.35666667,20.92666667,460,796.3333333,0.003283518978,1
2015-02-06 10:00:00,21.39,20.865,449.5,798.5,0.003280522892,1
2015-02-06 10:01:00,21.39,20.79,460,796,0.003268668965,1
2015-02-06 10:01:59,21.34,20.995,449.5,801.25,0.003290915718,1
2015-02-06 10:02:59,21.34,21.1,449.5,811,0.003307461732,1
2015-02-06 10:04:00,21.29,21.245,460,821.5,0.003320063016,1
2015-02-06 10:05:00,21.34,21.2675,455.5,830.25,0.003333858378,1
2015-02-06 10:06:00,21.29,21.29,457,835,0.003327133009,1
2015-02-06 10:07:00,21.34,21.2,449.5,831,0.003323220656,1
2015-02-06 10:08:00,21.315,21.29,454.75,834.75,0.003332265203,1
2015-02-06 10:08:59,21.29,21.29,460,837,0.003327133009,1
2015-02-06 10:09:59,21.315,21.29,460,841,0.003332265203,1
2015-02-06 10:11:00,21.315,21.2675,460,844.5,0.003328724704,1
2015-02-06 10:12:00,21.39,21.34,460,847,0.003355608198,1
2015-02-06 10:13:00,21.39,21.2675,454.75,842.5,0.003344146643,1
2015-02-06 10:14:00,21.39,21.2,453,841,0.003333475918,1
2015-02-06 10:14:59,21.39,21.2475,449.5,839.5,0.003340984909,1
2015-02-06 10:15:59,21.365,21.3175,454.75,844.5,0.003346891265,1
2015-02-06 10:17:00,21.39,21.2,457,847,0.003333475918,1
2015-02-06 10:18:00,21.39,21.2675,454,847.75,0.003344146643,1
2015-02-06 10:19:00,21.32333333,21.23,464,843.3333333,0.003324531365,1
2015-02-06 10:20:00,21.365,21.315,461.5,847.25,0.003346496648,1
2015-02-06 10:21:00,21.39,21.34,449.5,848.5,0.003355608198,1
2015-02-06 10:21:59,21.34,21.445,449.5,848.5,0.003361833375,1
2015-02-06 10:23:00,21.39,21.39,454,854.25,0.003363512964,1
2015-02-06 10:24:00,21.34,21.1475,455.5,848.25,0.003314947122,1
2015-02-06 10:25:00,21.35666667,21.2,468,844.3333333,0.003326635986,1
2015-02-06 10:25:59,21.29,21.2,454,836.5,0.003312993183,1
2015-02-06 10:27:00,21.32333333,21.2,454,838,0.003319808413,1
2015-02-06 10:27:59,21.315,21.125,469,841.5,0.003306302478,1
2015-02-06 10:28:59,21.34,21,469,832,0.003291703603,1
2015-02-06 10:30:00,21.315,20.865,469,825,0.003265395894,1
2015-02-06 10:31:00,21.315,20.9175,465.25,824,0.003273655446,1
2015-02-06 10:32:00,21.29,21.175,475.25,826.75,0.003309065566,1
2015-02-06 10:33:00,21.29,21.1,464,824,0.003297283014,1
2015-02-06 10:34:00,21.29,21.2,459,827.5,0.003312993183,1
2015-02-06 10:34:59,21.29,21.236,468.2,843.5,0.003318649036,1
2015-02-06 10:36:00,21.365,21.17,474,845.6,0.00332360972,1
2015-02-06 10:37:00,21.39,20.79,492.3333333,837.3333333,0.003268668965,1
2015-02-06 10:38:00,21.32333333,21.06666667,474,825.6666667,0.003298818381,1
2015-02-06 10:38:59,21.39,20.97,480.25,831.75,0.003297119144,1
2015-02-06 10:40:00,21.4725,21.0475,504,832.25,0.003326227971,1
2015-02-06 10:40:59,21.5,21.1,539.5,843,0.003340219791,1
2015-02-06 10:41:59,21.5,20.725,509,839,0.003280542598,1
2015-02-06 10:43:00,21.5,20.84,528.5,832.5,0.003298842393,1
2015-02-06 10:44:00,21.6,21.0225,499,840,0.003348427562,1
2015-02-06 10:45:00,21.65,20.9175,497.75,850,0.003341874496,1
2015-02-06 10:46:00,21.675,21.1,500.25,853.75,0.00337637568,1
2015-02-06 10:46:59,21.7,21,489,852,0.003365455726,1
2015-02-06 10:47:59,21.7,20.9725,490.25,856.25,0.003361024767,1
2015-02-06 10:49:00,21.7,20.945,494,854.5,0.003356593871,1
2015-02-06 10:50:00,21.7,20.89,485.6666667,854,0.003347732268,1
2015-02-06 10:51:00,21.7,20.815,481.5,850.75,0.003335648667,1
2015-02-06 10:52:00,21.7,20.8925,484,844.5,0.003348135062,1
2015-02-06 10:53:00,21.7,21.075,482.75,850.75,0.003377540478,1
2015-02-06 10:53:59,21.73,20.89,477.3333333,861,0.003353910547,1
2015-02-06 10:54:59,21.73,20.93,477.3333333,865,0.003360367283,1
2015-02-06 10:56:00,21.7675,20.795,485.25,860.75,0.003346277735,1
2015-02-06 10:57:00,21.754,20.896,485.25,853.25,0.003359830334,1
2015-02-06 10:58:00,21.73,20.7,482.75,849.75,0.003323242874,1
2015-02-06 10:59:00,21.79,20.945,464,844.5,0.003375208237,1
2015-02-06 10:59:59,21.7225,20.87,479,846.75,0.003349138215,1
2015-02-06 11:00:59,21.745,20.7225,476.75,852.5,0.003329942253,1
2015-02-06 11:02:00,21.7,20.79,476,851,0.003331620905,1
2015-02-06 11:03:00,21.7,20.7675,480,854.75,0.003327995962,1
2015-02-06 11:04:00,21.73,20.73,479,852.6666667,0.003328084938,1
2015-02-06 11:05:00,21.7225,20.7,479,848.25,0.003321711571,1
2015-02-06 11:06:00,21.7225,20.7,485.25,848,0.003321711571,1
2015-02-06 11:06:59,21.7,20.6,489,846,0.003301011602,1
2015-02-06 11:08:00,21.7,20.745,489,844.5,0.003324371062,1
2015-02-06 11:09:00,21.7675,20.7925,471.5,846.75,0.003345873277,1
2015-02-06 11:10:00,21.76,20.73,471,849,0.003334225348,1
2015-02-06 11:10:59,21.79,20.55,487.75,837,0.003311216612,1
2015-02-06 11:12:00,21.79,20.5,467.6666667,830.3333333,0.00330311734,1
2015-02-06 11:12:59,21.79,20.65,469.25,829.5,0.003327415785,1
2015-02-06 11:13:59,21.73,20.56666667,462.3333333,830.6666667,0.003301723496,1
2015-02-06 11:15:00,21.79,20.6,462.75,834.25,0.003319316094,1
2015-02-06 11:16:00,21.79,20.6225,462.75,833.5,0.003322960929,1
2015-02-06 11:17:00,21.79,20.5,472.3333333,827.6666667,0.00330311734,1
2015-02-06 11:18:00,21.79,20.678,485,821.25,0.003331951704,1
2015-02-06 11:19:00,21.745,20.5,479,822.3333333,0.003293998911,1
2015-02-06 11:19:59,21.745,20.6,471.5,821.75,0.003310152711,1
2015-02-06 11:21:00,21.7,20.66666667,464,826,0.003311751367,1
2015-02-06 11:22:00,21.7225,20.65,475.25,829.5,0.003313645369,1
2015-02-06 11:23:00,21.7,20.6,479,832,0.003301011602,1
2015-02-06 11:23:59,21.7,20.6,464,823,0.003301011602,1
2015-02-06 11:25:00,21.7,20.6,469,824,0.003301011602,1
2015-02-06 11:25:59,21.7,20.6,467.75,825.25,0.003301011602,1
2015-02-06 11:26:59,21.7,20.625,481.5,830.75,0.00330503897,1
2015-02-06 11:28:00,21.7,20.5,479,831,0.003284902646,1
2015-02-06 11:29:00,21.7225,20.6,479,826,0.003305579375,1
2015-02-06 11:30:00,21.76,20.53333333,490.6666667,818.3333333,0.00330242542,1
2015-02-06 11:31:00,21.7225,20.525,502.75,815.75,0.003293480774,1
2015-02-06 11:31:59,21.7225,20.5,490.25,816,0.003289448011,0
2015-02-06 11:32:59,21.7,20.5,479,813.25,0.003284902646,0
2015-02-06 11:34:00,21.7,20.39,474,806,0.003267183753,0
2015-02-06 11:35:00,21.7,20.525,492.75,804.5,0.003288929807,0
2015-02-06 11:36:00,21.7,20.46,507,801,0.003278459296,1
2015-02-06 11:37:00,21.7,20.575,484,796,0.003296984285,1
2015-02-06 11:38:00,21.7,20.4425,467.75,801,0.003275640372,1
2015-02-06 11:38:59,21.7,20.39,464,803,0.003267183753,1
2015-02-06 11:39:59,21.7,20.39,469,795.6666667,0.003267183753,1
2015-02-06 11:41:00,21.7,20.4175,464,794,0.003271613382,1
2015-02-06 11:42:00,21.7,20.5,471,787,0.003284902646,1
2015-02-06 11:43:00,21.7,20.39,462.75,787,0.003267183753,1
2015-02-06 11:44:00,21.7,20.39,481.5,788,0.003267183753,1
2015-02-06 11:44:59,21.7,20.39,479,786.5,0.003267183753,1
2015-02-06 11:45:59,21.7,20.39,469.25,788.25,0.003267183753,1
2015-02-06 11:47:00,21.7,20.39,469,788.3333333,0.003267183753,1
2015-02-06 11:48:00,21.7,20.39,469,781,0.003267183753,1
2015-02-06 11:49:00,21.65,20.365,457.75,788.75,0.003253142932,1
2015-02-06 11:50:00,21.63333333,20.32333333,460.6666667,790.6666667,0.003243127205,1
2015-02-06 11:51:00,21.65,20.34,465.5,789.5,0.003249128524,1
2015-02-06 11:51:59,21.7,20.39,474.3333333,794.3333333,0.003267183753,1
2015-02-06 11:53:00,21.675,20.4175,477.75,792.5,0.003266589974,1
2015-02-06 11:54:00,21.65,20.2475,487.75,789.5,0.003234275665,1
2015-02-06 11:55:00,21.7,20.53333333,492.3333333,785.5,0.003290272206,1
2015-02-06 11:55:59,21.7,20.4725,490.25,792.6,0.003280472829,1
2015-02-06 11:57:00,21.7,20.42666667,484,800,0.003273089939,1
2015-02-06 11:57:59,21.7,20.46333333,480.6666667,795,0.003278996237,1
2015-02-06 11:58:59,21.7,20.32,491.5,795.75,0.003255908617,1
2015-02-06 12:00:00,21.675,20.4175,501.5,802,0.003266589974,1
2015-02-06 12:01:00,21.7,20.39,494,803,0.003267183753,1
2015-02-06 12:02:00,21.7,20.39,494,796.25,0.003267183753,1
2015-02-06 12:03:00,21.7,20.39,479,806.6666667,0.003267183753,1
2015-02-06 12:04:00,21.7,20.39333333,506,805.6666667,0.003267720675,1
2015-02-06 12:04:59,21.7,20.29,514,803,0.00325107654,1
2015-02-06 12:06:00,21.7,20.4175,513.75,800.25,0.003271613382,1
2015-02-06 12:07:00,21.7,20.39,514,793,0.003267183753,1
2015-02-06 12:08:00,21.7,20.39,494,791,0.003267183753,1
2015-02-06 12:08:59,21.7,20.5,514,800.5,0.003284902646,1
2015-02-06 12:10:00,21.7,20.42666667,507.3333333,808,0.003273089939,1
2015-02-06 12:10:59,21.7,20.39,567.5,805.5,0.003267183753,1
2015-02-06 12:11:59,21.7,20.39,512.75,804,0.003267183753,1
2015-02-06 12:13:00,21.7,20.34,528.5,798.5,0.003259130043,1
2015-02-06 12:14:00,21.7225,20.315,541.5,806.25,0.003259607182,1
2015-02-06 12:15:00,21.7,20.2475,533.75,802.5,0.003244231226,1
2015-02-06 12:16:00,21.73,20.29333333,504,794.3333333,0.003257613401,1
2015-02-06 12:16:59,21.79,20.3425,494,800.25,0.003277606005,1
2015-02-06 12:17:59,21.7675,20.3175,496.5,806,0.00326903583,1
2015-02-06 12:19:00,21.79,20.245,496.5,804.5,0.003261814317,1
2015-02-06 12:20:00,21.79,20.295,504,801,0.003269912519,1
